"","order","family","genus","species","binomial","diet.invertivore.tot","diet.carnivore.tot","diet.browser.tot","diet.grazer.tot","diet.piscivore.tot","diet.frugivore.tot","avg.mass","n.cont","continent.Africa","continent.North.America","continent.South.America","continent.Eurasia","continent.Australia","diet.breadth"
"3654","Rodentia","Muridae","Dipodillus","mackilligini","Dipodillus mackilligini",0,0,1,0,0,1,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,2
"3655","Rodentia","Muridae","Gerbillus","aquilus","Gerbillus aquilus",0,0,1,0,0,1,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,2
"3656","Rodentia","Muridae","Grammomys","kuru","Grammomys kuru",0,0,1,0,0,1,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,2
"3657","Rodentia","Muridae","Hylomyscus","grandis","Hylomyscus grandis",1,0,0,0,0,1,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,2
"3658","Rodentia","Muridae","Lemniscomys","zebra","Lemniscomys zebra",0,0,0,1,0,1,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,2
"3659","Rodentia","Muridae","Leopoldamys","milleti","Leopoldamys milleti",1,0,1,0,0,1,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,3
"3660","Rodentia","Muridae","Lophuromys","brevicaudus","Lophuromys brevicaudus",1,0,0,0,0,0,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3661","Rodentia","Muridae","Lophuromys","chrysopus","Lophuromys chrysopus",1,0,0,0,0,0,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3662","Rodentia","Muridae","Lophuromys","eisentrauti","Lophuromys eisentrauti",1,0,0,0,0,0,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3663","Rodentia","Muridae","Mastomys","huberti","Mastomys huberti",1,0,0,0,0,1,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,2
"3664","Rodentia","Heteromyidae","Chaetodipus","dalquesti","Chaetodipus dalquesti",0,0,0,0,0,1,NA,1,FALSE,TRUE,FALSE,FALSE,FALSE,1
"3665","Rodentia","Heteromyidae","Chaetodipus","eremicus","Chaetodipus eremicus",0,0,0,0,0,1,NA,1,FALSE,TRUE,FALSE,FALSE,FALSE,1
"3666","Rodentia","Muridae","Acomys","airensis","Acomys airensis",0,0,1,0,0,1,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,2
"3667","Rodentia","Muridae","Acomys","dimidiatus","Acomys dimidiatus",0,0,1,0,0,1,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,2
"3668","Rodentia","Muridae","Acomys","johannis","Acomys johannis",0,0,1,0,0,1,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,2
"3669","Rodentia","Muridae","Acomys","seurati","Acomys seurati",0,0,1,0,0,1,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,2
"3670","Rodentia","Cricetidae","Thomasomys","ischyrus","Thomasomys ischyrus",0,0,1,0,0,0,NA,1,FALSE,FALSE,TRUE,FALSE,FALSE,1
"3671","Rodentia","Sciuridae","Dremomys","gularis","Dremomys gularis",0,0,0,0,0,1,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"3672","Carnivora","Herpestidae","Crossarchus","platycephalus","Crossarchus platycephalus",1,1,0,0,0,0,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,2
"3673","Rodentia","Muridae","Otomys","barbouri","Otomys barbouri",0,0,1,1,0,0,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,2
"3674","Rodentia","Muridae","Otomys","cuanzensis","Otomys cuanzensis",0,0,1,1,0,0,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,2
"3675","Carnivora","Viverridae","Poiana","leightoni","Poiana leightoni",0,1,0,0,0,0,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3676","Chiroptera","Hipposideridae","Hipposideros","durgadasi","Hipposideros durgadasi",1,0,0,0,0,0,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3677","Chiroptera","Nycteridae","Nycteris","parisii","Nycteris parisii",1,0,0,0,0,0,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3678","Chiroptera","Vespertilionidae","Glauconycteris","curryae","Glauconycteris curryae",1,0,0,0,0,0,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3679","Chiroptera","Vespertilionidae","Glauconycteris","machadoi","Glauconycteris machadoi",1,0,0,0,0,0,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3680","Chiroptera","Vespertilionidae","Pipistrellus","hesperidus","Pipistrellus hesperidus",1,0,0,0,0,0,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3681","Chiroptera","Vespertilionidae","Scotophilus","nucella","Scotophilus nucella",1,0,0,0,0,0,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3682","Rodentia","Muridae","Mastomys","awashensis","Mastomys awashensis",1,0,0,0,0,1,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,2
"3683","Rodentia","Erethizontidae","Sphiggurus","pruinosus","Sphiggurus pruinosus",0,0,1,0,0,1,NA,1,FALSE,FALSE,TRUE,FALSE,FALSE,2
"3684","Diprotodontia","Macropodidae","Sthenurus","murrayi","Sthenurus murrayi",0,0,1,0,0,0,NA,1,FALSE,FALSE,FALSE,FALSE,TRUE,1
"3685","Afrosoricida","Chrysochloridae","Amblysomus","corriae","Amblysomus corriae",1,0,0,0,0,0,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3686","Afrosoricida","Chrysochloridae","Amblysomus","marleyi","Amblysomus marleyi",1,0,0,0,0,0,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3687","Afrosoricida","Chrysochloridae","Amblysomus","septentrionalis","Amblysomus septentrionalis",1,0,0,0,0,0,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3688","Artiodactyla","Bovidae","Alcelaphus","caama","Alcelaphus caama",0,0,0,1,0,0,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3689","Artiodactyla","Bovidae","Capricornis","milneedwardsii","Capricornis milneedwardsii",0,0,1,0,0,0,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"3690","Artiodactyla","Bovidae","Capricornis","thar","Capricornis thar",0,0,1,0,0,0,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"3691","Artiodactyla","Bovidae","Cephalophus","brookei","Cephalophus brookei",0,0,1,0,0,1,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,2
"3692","Artiodactyla","Bovidae","Damaliscus","korrigum","Damaliscus korrigum",0,0,0,1,0,0,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3693","Artiodactyla","Bovidae","Damaliscus","superstes","Damaliscus superstes",0,0,0,1,0,0,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3694","Artiodactyla","Bovidae","Gazella","erlangeri","Gazella erlangeri",0,0,1,0,0,0,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"3695","Artiodactyla","Bovidae","Naemorhedus","griseus","Naemorhedus griseus",0,0,1,1,0,0,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,2
"3696","Artiodactyla","Bovidae","Oryx","beisa","Oryx beisa",0,0,1,1,0,0,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,2
"3697","Artiodactyla","Bovidae","Saiga","borealis","Saiga borealis",0,0,0,1,0,0,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"3698","Artiodactyla","Cervidae","Mazama","bororo","Mazama bororo",0,0,1,0,0,0,NA,1,FALSE,FALSE,TRUE,FALSE,FALSE,1
"3699","Artiodactyla","Cervidae","Mazama","pandora","Mazama pandora",0,0,1,0,0,0,NA,1,FALSE,TRUE,FALSE,FALSE,FALSE,1
"3700","Artiodactyla","Cervidae","Mazama","temama","Mazama temama",0,0,2,0,0,0,NA,2,FALSE,TRUE,TRUE,FALSE,FALSE,2
"3701","Artiodactyla","Cervidae","Muntiacus","rooseveltorum","Muntiacus rooseveltorum",0,0,1,0,0,0,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"3702","Artiodactyla","Cervidae","Muntiacus","truongsonensis","Muntiacus truongsonensis",0,0,1,0,0,0,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"3703","Artiodactyla","Cervidae","Muntiacus","vuquangensis","Muntiacus vuquangensis",0,0,1,0,0,0,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"3704","Artiodactyla","Moschidae","Moschus","anhuiensis","Moschus anhuiensis",0,0,1,0,0,0,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"3705","Artiodactyla","Moschidae","Moschus","cupreus","Moschus cupreus",0,0,1,0,0,0,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"3706","Artiodactyla","Moschidae","Moschus","leucogaster","Moschus leucogaster",0,0,1,0,0,0,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"3707","Artiodactyla","Suidae","Sus","bucculentus","Sus bucculentus",0,0,1,0,0,1,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,2
"3708","Artiodactyla","Tragulidae","Tragulus","kanchil","Tragulus kanchil",0,0,1,0,0,1,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,2
"3709","Artiodactyla","Tragulidae","Tragulus","versicolor","Tragulus versicolor",0,0,1,0,0,1,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,2
"3710","Artiodactyla","Tragulidae","Tragulus","williamsoni","Tragulus williamsoni",0,0,1,0,0,1,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,2
"3711","Carnivora","Canidae","Lycalopex","fulvipes","Lycalopex fulvipes",1,1,0,0,0,1,NA,1,FALSE,FALSE,TRUE,FALSE,FALSE,3
"3712","Carnivora","Canidae","Vulpes","macrotis","Vulpes macrotis",0,1,0,0,0,0,NA,1,FALSE,TRUE,FALSE,FALSE,FALSE,1
"3713","Carnivora","Felidae","Leopardus","braccatus","Leopardus braccatus",0,1,0,0,0,0,NA,1,FALSE,FALSE,TRUE,FALSE,FALSE,1
"3714","Carnivora","Felidae","Leopardus","pajeros","Leopardus pajeros",0,1,0,0,0,0,NA,1,FALSE,FALSE,TRUE,FALSE,FALSE,1
"3715","Carnivora","Herpestidae","Galerella","ochracea","Galerella ochracea",1,1,0,0,0,0,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,2
"3716","Carnivora","Herpestidae","Herpestes","fuscus","Herpestes fuscus",0,1,0,0,0,0,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"3717","Carnivora","Mephitidae","Spilogale","angustifrons","Spilogale angustifrons",0,1,0,0,0,1,NA,1,FALSE,TRUE,FALSE,FALSE,FALSE,2
"3718","Carnivora","Mephitidae","Spilogale","gracilis","Spilogale gracilis",0,1,0,0,0,1,NA,1,FALSE,TRUE,FALSE,FALSE,FALSE,2
"3719","Carnivora","Mustelidae","Neovison","macrodon","Neovison macrodon",0,1,0,0,1,0,NA,1,FALSE,TRUE,FALSE,FALSE,FALSE,2
"3720","Carnivora","Procyonidae","Bassaricyon","lasius","Bassaricyon lasius",1,0,0,0,0,1,NA,1,FALSE,TRUE,FALSE,FALSE,FALSE,2
"3721","Carnivora","Procyonidae","Bassaricyon","pauli","Bassaricyon pauli",1,0,0,0,0,1,NA,1,FALSE,TRUE,FALSE,FALSE,FALSE,2
"3722","Carnivora","Viverridae","Diplogale","hosei","Diplogale hosei",0,1,0,0,0,1,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,2
"3723","Carnivora","Viverridae","Genetta","bourloni","Genetta bourloni",0,1,0,0,0,0,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3724","Carnivora","Viverridae","Genetta","poensis","Genetta poensis",0,1,0,0,0,0,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3725","Chiroptera","Emballonuridae","Centronycteris","centralis","Centronycteris centralis",2,0,0,0,0,0,NA,2,FALSE,TRUE,TRUE,FALSE,FALSE,2
"3726","Chiroptera","Emballonuridae","Saccopteryx","antioquensis","Saccopteryx antioquensis",1,0,0,0,0,0,NA,1,FALSE,FALSE,TRUE,FALSE,FALSE,1
"3727","Chiroptera","Emballonuridae","Taphozous","troughtoni","Taphozous troughtoni",1,0,0,0,0,0,NA,1,FALSE,FALSE,FALSE,FALSE,TRUE,1
"3728","Chiroptera","Hipposideridae","Hipposideros","gigas","Hipposideros gigas",1,0,0,0,0,0,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3729","Chiroptera","Hipposideridae","Hipposideros","grandis","Hipposideros grandis",1,0,0,0,0,0,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"3730","Chiroptera","Hipposideridae","Hipposideros","hypophyllus","Hipposideros hypophyllus",1,0,0,0,0,0,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"3731","Chiroptera","Hipposideridae","Hipposideros","inornatus","Hipposideros inornatus",1,0,0,0,0,0,NA,1,FALSE,FALSE,FALSE,FALSE,TRUE,1
"3732","Chiroptera","Hipposideridae","Hipposideros","orbiculus","Hipposideros orbiculus",1,0,0,0,0,0,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"3733","Chiroptera","Hipposideridae","Hipposideros","pratti","Hipposideros pratti",1,0,0,0,0,0,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"3734","Chiroptera","Hipposideridae","Hipposideros","rotalis","Hipposideros rotalis",1,0,0,0,0,0,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"3735","Chiroptera","Hipposideridae","Hipposideros","scutinares","Hipposideros scutinares",1,0,0,0,0,0,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"3736","Chiroptera","Hipposideridae","Hipposideros","vittatus","Hipposideros vittatus",1,0,0,0,0,0,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3737","Chiroptera","Molossidae","Chaerephon","shortridgei","Chaerephon shortridgei",1,0,0,0,0,0,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3738","Chiroptera","Molossidae","Cynomops","mexicanus","Cynomops mexicanus",1,0,0,0,0,0,NA,1,FALSE,TRUE,FALSE,FALSE,FALSE,1
"3739","Chiroptera","Molossidae","Cynomops","paranus","Cynomops paranus",1,0,0,0,0,0,NA,1,FALSE,FALSE,TRUE,FALSE,FALSE,1
"3740","Chiroptera","Molossidae","Eumops","patagonicus","Eumops patagonicus",1,0,0,0,0,0,NA,1,FALSE,FALSE,TRUE,FALSE,FALSE,1
"3741","Chiroptera","Molossidae","Eumops","trumbulli","Eumops trumbulli",1,0,0,0,0,0,NA,1,FALSE,FALSE,TRUE,FALSE,FALSE,1
"3742","Chiroptera","Molossidae","Molossus","aztecus","Molossus aztecus",2,0,0,0,0,0,NA,2,FALSE,TRUE,TRUE,FALSE,FALSE,2
"3743","Chiroptera","Molossidae","Molossus","barnesi","Molossus barnesi",1,0,0,0,0,0,NA,1,FALSE,FALSE,TRUE,FALSE,FALSE,1
"3744","Chiroptera","Molossidae","Molossus","coibensis","Molossus coibensis",2,0,0,0,0,0,NA,2,FALSE,TRUE,TRUE,FALSE,FALSE,2
"3745","Chiroptera","Molossidae","Mops","nanulus","Mops nanulus",1,0,0,0,0,0,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3746","Chiroptera","Molossidae","Mormopterus","loriae","Mormopterus loriae",1,0,0,0,0,0,NA,1,FALSE,FALSE,FALSE,FALSE,TRUE,1
"3747","Chiroptera","Molossidae","Otomops","wroughtoni","Otomops wroughtoni",1,0,0,0,0,0,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"3748","Chiroptera","Molossidae","Tadarida","insignis","Tadarida insignis",1,0,0,0,0,0,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"3749","Chiroptera","Molossidae","Tadarida","latouchei","Tadarida latouchei",1,0,0,0,0,0,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"3750","Chiroptera","Nycteridae","Nycteris","aurita","Nycteris aurita",1,0,0,0,0,0,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3751","Chiroptera","Phyllostomidae","Anoura","luismanueli","Anoura luismanueli",0,0,0,0,0,1,NA,1,FALSE,FALSE,TRUE,FALSE,FALSE,1
"3752","Chiroptera","Phyllostomidae","Artibeus","gnomus","Artibeus gnomus",0,0,0,0,0,1,NA,1,FALSE,FALSE,TRUE,FALSE,FALSE,1
"3753","Chiroptera","Phyllostomidae","Artibeus","incomitatus","Artibeus incomitatus",0,0,0,0,0,1,NA,1,FALSE,TRUE,FALSE,FALSE,FALSE,1
"3754","Chiroptera","Phyllostomidae","Artibeus","watsoni","Artibeus watsoni",0,0,0,0,0,2,NA,2,FALSE,TRUE,TRUE,FALSE,FALSE,2
"3755","Chiroptera","Phyllostomidae","Carollia","colombiana","Carollia colombiana",0,0,0,0,0,1,NA,1,FALSE,FALSE,TRUE,FALSE,FALSE,1
"3756","Chiroptera","Phyllostomidae","Carollia","sowelli","Carollia sowelli",0,0,0,0,0,1,NA,1,FALSE,TRUE,FALSE,FALSE,FALSE,1
"3757","Chiroptera","Phyllostomidae","Choeroniscus","periosus","Choeroniscus periosus",0,0,0,0,0,1,NA,1,FALSE,FALSE,TRUE,FALSE,FALSE,1
"3758","Chiroptera","Phyllostomidae","Leptonycteris","yerbabuenae","Leptonycteris yerbabuenae",0,0,0,0,0,1,NA,1,FALSE,TRUE,FALSE,FALSE,FALSE,1
"3759","Chiroptera","Phyllostomidae","Lonchorhina","inusitata","Lonchorhina inusitata",1,0,0,0,0,1,NA,1,FALSE,FALSE,TRUE,FALSE,FALSE,2
"3760","Chiroptera","Phyllostomidae","Micronycteris","brosseti","Micronycteris brosseti",1,0,0,0,0,1,NA,1,FALSE,FALSE,TRUE,FALSE,FALSE,2
"3761","Chiroptera","Phyllostomidae","Micronycteris","homezi","Micronycteris homezi",1,0,0,0,0,1,NA,1,FALSE,FALSE,TRUE,FALSE,FALSE,2
"3762","Chiroptera","Phyllostomidae","Micronycteris","matses","Micronycteris matses",1,0,0,0,0,1,NA,1,FALSE,FALSE,TRUE,FALSE,FALSE,2
"3763","Chiroptera","Phyllostomidae","Micronycteris","microtis","Micronycteris microtis",2,0,0,0,0,2,NA,2,FALSE,TRUE,TRUE,FALSE,FALSE,4
"3764","Chiroptera","Phyllostomidae","Micronycteris","sanborni","Micronycteris sanborni",1,0,0,0,0,1,NA,1,FALSE,FALSE,TRUE,FALSE,FALSE,2
"3765","Chiroptera","Phyllostomidae","Mimon","cozumelae","Mimon cozumelae",0,0,0,0,0,2,NA,2,FALSE,TRUE,TRUE,FALSE,FALSE,2
"3766","Chiroptera","Phyllostomidae","Mimon","koepckeae","Mimon koepckeae",0,0,0,0,0,1,NA,1,FALSE,FALSE,TRUE,FALSE,FALSE,1
"3767","Chiroptera","Phyllostomidae","Sturnira","mistratensis","Sturnira mistratensis",0,0,0,0,0,1,NA,1,FALSE,FALSE,TRUE,FALSE,FALSE,1
"3768","Chiroptera","Phyllostomidae","Sturnira","oporaphilum","Sturnira oporaphilum",0,0,0,0,0,1,NA,1,FALSE,FALSE,TRUE,FALSE,FALSE,1
"3769","Chiroptera","Phyllostomidae","Tonatia","saurophila","Tonatia saurophila",2,0,0,0,0,0,NA,2,FALSE,TRUE,TRUE,FALSE,FALSE,2
"3770","Chiroptera","Phyllostomidae","Vampyressa","thyone","Vampyressa thyone",0,0,0,0,0,2,NA,2,FALSE,TRUE,TRUE,FALSE,FALSE,2
"3771","Chiroptera","Pteropodidae","Latidens","salimalii","Latidens salimalii",0,0,0,0,0,1,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"3772","Chiroptera","Pteropodidae","Pteropus","banakrisi","Pteropus banakrisi",0,0,0,0,0,1,NA,1,FALSE,FALSE,FALSE,FALSE,TRUE,1
"3773","Chiroptera","Rhinolophidae","Rhinolophus","convexus","Rhinolophus convexus",1,0,0,0,0,0,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"3774","Chiroptera","Rhinolophidae","Rhinolophus","hillorum","Rhinolophus hillorum",1,0,0,0,0,0,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3775","Chiroptera","Rhinolophidae","Rhinolophus","maendeleo","Rhinolophus maendeleo",1,0,0,0,0,0,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3776","Chiroptera","Rhinolophidae","Rhinolophus","mitratus","Rhinolophus mitratus",1,0,0,0,0,0,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"3777","Chiroptera","Rhinolophidae","Rhinolophus","monoceros","Rhinolophus monoceros",1,0,0,0,0,0,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"3778","Chiroptera","Rhinolophidae","Rhinolophus","osgoodi","Rhinolophus osgoodi",1,0,0,0,0,0,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"3779","Chiroptera","Rhinolophidae","Rhinolophus","rex","Rhinolophus rex",1,0,0,0,0,0,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"3780","Chiroptera","Rhinolophidae","Rhinolophus","ruwenzorii","Rhinolophus ruwenzorii",1,0,0,0,0,0,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3781","Chiroptera","Rhinolophidae","Rhinolophus","sakejiensis","Rhinolophus sakejiensis",1,0,0,0,0,0,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3782","Chiroptera","Rhinolophidae","Rhinolophus","shortridgei","Rhinolophus shortridgei",1,0,0,0,0,0,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"3783","Chiroptera","Rhinolophidae","Rhinolophus","siamensis","Rhinolophus siamensis",1,0,0,0,0,0,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"3784","Chiroptera","Rhinolophidae","Rhinolophus","sinicus","Rhinolophus sinicus",1,0,0,0,0,0,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"3785","Chiroptera","Rhinolophidae","Rhinolophus","subbadius","Rhinolophus subbadius",1,0,0,0,0,0,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"3786","Chiroptera","Rhinolophidae","Rhinolophus","ziama","Rhinolophus ziama",1,0,0,0,0,0,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3787","Chiroptera","Rhinopomatidae","Rhinopoma","macinnesi","Rhinopoma macinnesi",1,0,0,0,0,0,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3788","Chiroptera","Thyropteridae","Thyroptera","lavali","Thyroptera lavali",1,0,0,0,0,0,NA,1,FALSE,FALSE,TRUE,FALSE,FALSE,1
"3789","Chiroptera","Vespertilionidae","Arielulus","aureocollaris","Arielulus aureocollaris",1,0,0,0,0,0,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"3790","Chiroptera","Vespertilionidae","Arielulus","societatis","Arielulus societatis",1,0,0,0,0,0,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"3791","Chiroptera","Vespertilionidae","Eptesicus","andinus","Eptesicus andinus",1,0,0,0,0,0,NA,1,FALSE,FALSE,TRUE,FALSE,FALSE,1
"3792","Chiroptera","Vespertilionidae","Eptesicus","chiriquinus","Eptesicus chiriquinus",1,0,0,0,0,0,NA,1,FALSE,FALSE,TRUE,FALSE,FALSE,1
"3793","Chiroptera","Vespertilionidae","Eptesicus","gobiensis","Eptesicus gobiensis",1,0,0,0,0,0,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"3794","Chiroptera","Vespertilionidae","Eptesicus","kobayashii","Eptesicus kobayashii",1,0,0,0,0,0,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"3795","Chiroptera","Vespertilionidae","Eptesicus","tatei","Eptesicus tatei",1,0,0,0,0,0,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"3796","Chiroptera","Vespertilionidae","Eudiscopus","denticulus","Eudiscopus denticulus",1,0,0,0,0,0,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"3797","Chiroptera","Vespertilionidae","Falsistrellus","affinis","Falsistrellus affinis",1,0,0,0,0,0,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"3798","Chiroptera","Vespertilionidae","Hesperoptenus","doriae","Hesperoptenus doriae",1,0,0,0,0,0,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"3799","Chiroptera","Vespertilionidae","Histiotus","humboldti","Histiotus humboldti",1,0,0,0,0,0,NA,1,FALSE,FALSE,TRUE,FALSE,FALSE,1
"3800","Chiroptera","Vespertilionidae","Histiotus","laephotis","Histiotus laephotis",1,0,0,0,0,0,NA,1,FALSE,FALSE,TRUE,FALSE,FALSE,1
"3801","Chiroptera","Vespertilionidae","Histiotus","magellanicus","Histiotus magellanicus",1,0,0,0,0,0,NA,1,FALSE,FALSE,TRUE,FALSE,FALSE,1
"3802","Chiroptera","Vespertilionidae","Hypsugo","alaschanicus","Hypsugo alaschanicus",1,0,0,0,0,0,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"3803","Chiroptera","Vespertilionidae","Hypsugo","anchietae","Hypsugo anchietae",1,0,0,0,0,0,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3804","Chiroptera","Vespertilionidae","Hypsugo","anthonyi","Hypsugo anthonyi",1,0,0,0,0,0,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"3805","Chiroptera","Vespertilionidae","Hypsugo","joffrei","Hypsugo joffrei",1,0,0,0,0,0,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"3806","Chiroptera","Vespertilionidae","Hypsugo","lophurus","Hypsugo lophurus",1,0,0,0,0,0,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"3807","Chiroptera","Vespertilionidae","Hypsugo","macrotis","Hypsugo macrotis",1,0,0,0,0,0,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"3808","Chiroptera","Vespertilionidae","Hypsugo","vordermanni","Hypsugo vordermanni",1,0,0,0,0,0,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"3809","Chiroptera","Vespertilionidae","Kerivoula","eriophora","Kerivoula eriophora",1,0,0,0,0,0,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"3810","Chiroptera","Vespertilionidae","Lasiurus","atratus","Lasiurus atratus",1,0,0,0,0,0,NA,1,FALSE,FALSE,TRUE,FALSE,FALSE,1
"3811","Chiroptera","Vespertilionidae","Lasiurus","blossevillii","Lasiurus blossevillii",1,0,0,0,0,0,NA,1,FALSE,FALSE,TRUE,FALSE,FALSE,1
"3812","Chiroptera","Vespertilionidae","Lasiurus","salinae","Lasiurus salinae",1,0,0,0,0,0,NA,1,FALSE,FALSE,TRUE,FALSE,FALSE,1
"3813","Chiroptera","Vespertilionidae","Lasiurus","varius","Lasiurus varius",1,0,0,0,0,0,NA,1,FALSE,FALSE,TRUE,FALSE,FALSE,1
"3814","Chiroptera","Vespertilionidae","Lasiurus","xanthinus","Lasiurus xanthinus",1,0,0,0,0,0,NA,1,FALSE,TRUE,FALSE,FALSE,FALSE,1
"3815","Chiroptera","Vespertilionidae","Miniopterus","africanus","Miniopterus africanus",1,0,0,0,0,0,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3816","Chiroptera","Vespertilionidae","Murina","aurata","Murina aurata",1,0,0,0,0,0,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
