"","order","family","genus","species","binomial","diet.invertivore.tot","diet.carnivore.tot","diet.browser.tot","diet.grazer.tot","diet.piscivore.tot","diet.frugivore.tot","avg.mass","n.cont","continent.Africa","continent.North.America","continent.South.America","continent.Eurasia","continent.Australia","diet.breadth"
"3349","Rodentia","Nesomyidae","Dendromus","oreas","Dendromus oreas",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3350","Rodentia","Nesomyidae","Petromyscus","barbouri","Petromyscus barbouri",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3351","Soricomorpha","Soricidae","Crocidura","aleksandrisi","Crocidura aleksandrisi",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3352","Soricomorpha","Soricidae","Crocidura","ansellorum","Crocidura ansellorum",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3353","Soricomorpha","Soricidae","Crocidura","baileyi","Crocidura baileyi",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3354","Soricomorpha","Soricidae","Crocidura","bottegoides","Crocidura bottegoides",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3355","Soricomorpha","Soricidae","Crocidura","caliginea","Crocidura caliginea",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3356","Soricomorpha","Soricidae","Crocidura","cinderella","Crocidura cinderella",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3357","Soricomorpha","Soricidae","Crocidura","congobelgica","Crocidura congobelgica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3358","Soricomorpha","Soricidae","Crocidura","eisentrauti","Crocidura eisentrauti",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3359","Soricomorpha","Soricidae","Crocidura","glassi","Crocidura glassi",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3360","Soricomorpha","Soricidae","Crocidura","greenwoodi","Crocidura greenwoodi",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3361","Soricomorpha","Soricidae","Crocidura","harenna","Crocidura harenna",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3362","Soricomorpha","Soricidae","Crocidura","kivuana","Crocidura kivuana",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3363","Soricomorpha","Soricidae","Crocidura","lanosa","Crocidura lanosa",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3364","Soricomorpha","Soricidae","Crocidura","latona","Crocidura latona",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3365","Soricomorpha","Soricidae","Crocidura","lucina","Crocidura lucina",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3366","Soricomorpha","Soricidae","Crocidura","macarthuri","Crocidura macarthuri",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3367","Soricomorpha","Soricidae","Crocidura","macmillani","Crocidura macmillani",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3368","Soricomorpha","Soricidae","Crocidura","manengubae","Crocidura manengubae",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3369","Soricomorpha","Soricidae","Crocidura","muricauda","Crocidura muricauda",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3370","Soricomorpha","Soricidae","Crocidura","parvipes","Crocidura parvipes",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3371","Soricomorpha","Soricidae","Crocidura","phaeura","Crocidura phaeura",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3372","Soricomorpha","Soricidae","Crocidura","picea","Crocidura picea",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3373","Soricomorpha","Soricidae","Crocidura","smithii","Crocidura smithii",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3374","Soricomorpha","Soricidae","Crocidura","stenocephala","Crocidura stenocephala",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3375","Soricomorpha","Soricidae","Crocidura","tarella","Crocidura tarella",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3376","Soricomorpha","Soricidae","Crocidura","thalia","Crocidura thalia",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3377","Soricomorpha","Soricidae","Crocidura","thomensis","Crocidura thomensis",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3378","Soricomorpha","Soricidae","Crocidura","voi","Crocidura voi",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3379","Soricomorpha","Soricidae","Myosorex","babaulti","Myosorex babaulti",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3380","Soricomorpha","Soricidae","Myosorex","blarina","Myosorex blarina",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3381","Soricomorpha","Soricidae","Myosorex","eisentrauti","Myosorex eisentrauti",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3382","Soricomorpha","Soricidae","Myosorex","okuensis","Myosorex okuensis",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3383","Soricomorpha","Soricidae","Myosorex","rumpii","Myosorex rumpii",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3384","Soricomorpha","Soricidae","Myosorex","sclateri","Myosorex sclateri",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3385","Soricomorpha","Soricidae","Paracrocidura","maxima","Paracrocidura maxima",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3386","Soricomorpha","Soricidae","Sylvisorex","isabellae","Sylvisorex isabellae",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3387","Soricomorpha","Soricidae","Sylvisorex","morio","Sylvisorex morio",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3388","Rodentia","Muridae","Aethomys","thomasi","Aethomys thomasi",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,2
"3389","Rodentia","Muridae","Dipodillus","maghrebi","Dipodillus maghrebi",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,2
"3390","Rodentia","Muridae","Gerbilliscus","boehmi","Gerbilliscus boehmi",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,2
"3391","Rodentia","Muridae","Gerbillus","dunni","Gerbillus dunni",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,2
"3392","Rodentia","Muridae","Gerbillus","floweri","Gerbillus floweri",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,2
"3393","Rodentia","Muridae","Gerbillus","hesperinus","Gerbillus hesperinus",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,2
"3394","Rodentia","Muridae","Gerbillus","hoogstraali","Gerbillus hoogstraali",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,2
"3395","Rodentia","Muridae","Gerbillus","pulvinatus","Gerbillus pulvinatus",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,2
"3396","Rodentia","Muridae","Gerbillus","rosalinda","Gerbillus rosalinda",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,2
"3397","Rodentia","Muridae","Gerbillus","tarabuli","Gerbillus tarabuli",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,2
"3398","Rodentia","Muridae","Grammomys","dryas","Grammomys dryas",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,2
"3399","Rodentia","Muridae","Grammomys","gigas","Grammomys gigas",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,2
"3400","Rodentia","Muridae","Hybomys","badius","Hybomys badius",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3401","Rodentia","Muridae","Hybomys","lunaris","Hybomys lunaris",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3402","Rodentia","Muridae","Hylomyscus","baeri","Hylomyscus baeri",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,2
"3403","Rodentia","Muridae","Hylomyscus","carillus","Hylomyscus carillus",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,2
"3404","Rodentia","Muridae","Lemniscomys","bellieri","Lemniscomys bellieri",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,2
"3405","Rodentia","Muridae","Lemniscomys","linulus","Lemniscomys linulus",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,2
"3406","Rodentia","Muridae","Lophuromys","luteogaster","Lophuromys luteogaster",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3407","Rodentia","Muridae","Lophuromys","medicaudatus","Lophuromys medicaudatus",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3408","Rodentia","Muridae","Malacomys","cansdalei","Malacomys cansdalei",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,2
"3409","Rodentia","Muridae","Mastomys","kollmannspergeri","Mastomys kollmannspergeri",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,2
"3410","Rodentia","Muridae","Acomys","cineraceus","Acomys cineraceus",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,2
"3411","Rodentia","Muridae","Acomys","mullah","Acomys mullah",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,2
"3412","Rodentia","Muridae","Aethomys","bocagei","Aethomys bocagei",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,2
"3413","Chiroptera","Hipposideridae","Hipposideros","camerunensis","Hipposideros camerunensis",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3414","Chiroptera","Hipposideridae","Hipposideros","curtus","Hipposideros curtus",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3415","Chiroptera","Hipposideridae","Hipposideros","marisae","Hipposideros marisae",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3416","Chiroptera","Vespertilionidae","Glauconycteris","egeria","Glauconycteris egeria",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3417","Chiroptera","Vespertilionidae","Glauconycteris","superba","Glauconycteris superba",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3418","Chiroptera","Vespertilionidae","Laephotis","angolensis","Laephotis angolensis",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3419","Afrosoricida","Chrysochloridae","Calcochloris","leucorhinus","Calcochloris leucorhinus",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3420","Afrosoricida","Chrysochloridae","Calcochloris","tytonis","Calcochloris tytonis",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3421","Afrosoricida","Chrysochloridae","Cryptochloris","wintoni","Cryptochloris wintoni",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3422","Chiroptera","Hipposideridae","Asellia","patrizii","Asellia patrizii",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3423","Chiroptera","Hipposideridae","Hipposideros","abae","Hipposideros abae",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3424","Chiroptera","Hipposideridae","Hipposideros","fuliginosus","Hipposideros fuliginosus",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3425","Chiroptera","Hipposideridae","Hipposideros","lamottei","Hipposideros lamottei",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3426","Chiroptera","Hipposideridae","Hipposideros","megalotis","Hipposideros megalotis",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,TRUE,FALSE,FALSE,TRUE,FALSE,1
"3427","Chiroptera","Molossidae","Chaerephon","aloysiisabaudiae","Chaerephon aloysiisabaudiae",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3428","Chiroptera","Molossidae","Chaerephon","gallagheri","Chaerephon gallagheri",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3429","Chiroptera","Molossidae","Mops","demonstrator","Mops demonstrator",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3430","Chiroptera","Molossidae","Mops","niangarae","Mops niangarae",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3431","Chiroptera","Molossidae","Mops","petersoni","Mops petersoni",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3432","Chiroptera","Molossidae","Mops","spurrelli","Mops spurrelli",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3433","Chiroptera","Molossidae","Mops","trevori","Mops trevori",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3434","Chiroptera","Molossidae","Mormopterus","acetabulosus","Mormopterus acetabulosus",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3435","Chiroptera","Molossidae","Myopterus","daubentonii","Myopterus daubentonii",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3436","Chiroptera","Molossidae","Platymops","setiger","Platymops setiger",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3437","Chiroptera","Molossidae","Tadarida","lobata","Tadarida lobata",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3438","Chiroptera","Molossidae","Tadarida","ventralis","Tadarida ventralis",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3439","Chiroptera","Nycteridae","Nycteris","major","Nycteris major",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3440","Chiroptera","Pteropodidae","Epomophorus","angolensis","Epomophorus angolensis",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3441","Chiroptera","Pteropodidae","Epomophorus","minimus","Epomophorus minimus",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3442","Chiroptera","Pteropodidae","Micropteropus","intermedius","Micropteropus intermedius",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3443","Chiroptera","Rhinolophidae","Rhinolophus","adami","Rhinolophus adami",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3444","Chiroptera","Rhinolophidae","Rhinolophus","deckenii","Rhinolophus deckenii",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3445","Chiroptera","Rhinolophidae","Rhinolophus","guineensis","Rhinolophus guineensis",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3446","Chiroptera","Rhinolophidae","Rhinolophus","silvestris","Rhinolophus silvestris",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3447","Chiroptera","Vespertilionidae","Cistugo","lesueuri","Cistugo lesueuri",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3448","Chiroptera","Vespertilionidae","Cistugo","seabrae","Cistugo seabrae",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3449","Chiroptera","Vespertilionidae","Eptesicus","floweri","Eptesicus floweri",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3450","Chiroptera","Vespertilionidae","Eptesicus","platyops","Eptesicus platyops",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,TRUE,FALSE,FALSE,TRUE,FALSE,1
"3451","Chiroptera","Vespertilionidae","Glauconycteris","alboguttata","Glauconycteris alboguttata",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3452","Chiroptera","Vespertilionidae","Hypsugo","ariel","Hypsugo ariel",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3453","Chiroptera","Vespertilionidae","Hypsugo","musciculus","Hypsugo musciculus",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3454","Chiroptera","Vespertilionidae","Kerivoula","africana","Kerivoula africana",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3455","Chiroptera","Vespertilionidae","Kerivoula","cuprosa","Kerivoula cuprosa",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3456","Chiroptera","Vespertilionidae","Kerivoula","smithii","Kerivoula smithii",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3457","Chiroptera","Vespertilionidae","Laephotis","namibensis","Laephotis namibensis",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3458","Chiroptera","Vespertilionidae","Myotis","morrisi","Myotis morrisi",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3459","Chiroptera","Vespertilionidae","Myotis","scotti","Myotis scotti",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3460","Chiroptera","Vespertilionidae","Neoromicia","brunneus","Neoromicia brunneus",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3461","Chiroptera","Vespertilionidae","Neoromicia","guineensis","Neoromicia guineensis",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3462","Chiroptera","Vespertilionidae","Neoromicia","melckorum","Neoromicia melckorum",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3463","Chiroptera","Vespertilionidae","Phoniscus","aerosa","Phoniscus aerosa",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3464","Chiroptera","Vespertilionidae","Pipistrellus","aero","Pipistrellus aero",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3465","Chiroptera","Vespertilionidae","Pipistrellus","deserti","Pipistrellus deserti",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3466","Chiroptera","Vespertilionidae","Pipistrellus","inexspectatus","Pipistrellus inexspectatus",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3467","Chiroptera","Vespertilionidae","Pipistrellus","permixtus","Pipistrellus permixtus",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3468","Erinaceomorpha","Erinaceidae","Atelerix","sclateri","Atelerix sclateri",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3469","Lagomorpha","Leporidae","Lepus","fagani","Lepus fagani",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,2
"3470","Macroscelidea","Macroscelididae","Elephantulus","fuscus","Elephantulus fuscus",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3471","Rodentia","Gliridae","Graphiurus","christyi","Graphiurus christyi",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,2
"3472","Rodentia","Gliridae","Graphiurus","crassicaudatus","Graphiurus crassicaudatus",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,2
"3473","Rodentia","Gliridae","Graphiurus","microtis","Graphiurus microtis",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,2
"3474","Rodentia","Gliridae","Graphiurus","monardi","Graphiurus monardi",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,2
"3475","Rodentia","Muridae","Aethomys","silindensis","Aethomys silindensis",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,2
"3476","Rodentia","Muridae","Aethomys","stannarius","Aethomys stannarius",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,2
"3477","Rodentia","Muridae","Dasymys","foxi","Dasymys foxi",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"3478","Rodentia","Muridae","Dipodillus","jamesi","Dipodillus jamesi",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,2
"3479","Rodentia","Muridae","Dipodillus","somalicus","Dipodillus somalicus",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,2
"3480","Rodentia","Muridae","Dipodillus","stigmonyx","Dipodillus stigmonyx",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,2
"3481","Rodentia","Muridae","Gerbillus","acticola","Gerbillus acticola",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,2
"3482","Rodentia","Muridae","Gerbillus","agag","Gerbillus agag",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,2
"3483","Rodentia","Muridae","Gerbillus","brockmani","Gerbillus brockmani",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,2
"3484","Rodentia","Muridae","Gerbillus","burtoni","Gerbillus burtoni",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NA,1,TRUE,FALSE,FALSE,FALSE,FALSE,2
