"","order","family","genus","species","binomial","diet.invertivore.tot","diet.carnivore.tot","diet.browser.tot","diet.grazer.tot","diet.piscivore.tot","diet.frugivore.tot","avg.mass","n.cont","continent.Africa","continent.North.America","continent.South.America","continent.Eurasia","continent.Australia","diet.breadth","family.origin","Max_longevity_d","Rspan_d","AFR_d","Calculated_GL_d","GenerationLength_d","accepted_name","lw.range","hi.range","foss.age","age.median","current.range","present.natural.range","current.range.km2","present.natural.range.km2","home.range.km2","indiv.home.range.km2","dispersal.age.d"
"3065","Artiodactyla","Cervidae","Agalmaceros","blicki","Agalmaceros blicki",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,60000,"1",FALSE,FALSE,TRUE,FALSE,FALSE,1,"Eurasia",NA,NA,NA,NA,NA,"Agalmaceros blicki",0.0117,2.588,1.29985,2.6843299445,NA,NA,NA,NA,NA,NA,NA
"3066","Artiodactyla","Antilocapridae","Tetrameryx","shuleri","Tetrameryx shuleri",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,60000,"1",FALSE,TRUE,FALSE,FALSE,FALSE,2,"North.America",NA,NA,NA,NA,NA,"Tetrameryx shuleri",0.3,1.8,1.05,2.384284781,NA,NA,NA,NA,NA,NA,NA
"3067","Rodentia","Caviidae","Hydrochoeris","hydrochaeris","Hydrochoeris hydrochaeris",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,62449.649,"1",FALSE,FALSE,TRUE,FALSE,FALSE,1,"South.America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3068","Carnivora","Hyaenidae","Crocuta","crocuta","Crocuta crocuta",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,66492.06,"2",TRUE,FALSE,FALSE,TRUE,FALSE,1,"Africa","15001.5","14323.125",900.705,"5054.41125",5054.41125,"Crocuta crocuta",2.588,5.333,3.9605,5.3,NA,NA,NA,NA,21.93,53.84,913
"3069","Artiodactyla","Cervidae","Dama","dama","Dama dama",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,64875,"1",FALSE,FALSE,FALSE,TRUE,FALSE,1,"Eurasia","8650.5","7555.5",1095,"3286.095",3286.095,"Dama dama",0.781,2.588,1.6845,3.805085,NA,NA,NA,NA,0.71,0.61,319.37
"3070","Artiodactyla","Cervidae","Hippocamelus","antisensis","Hippocamelus antisensis",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,68599.35,"1",FALSE,FALSE,TRUE,FALSE,FALSE,2,"Eurasia","3869","3394",475,"1459.26",1459.26,NA,NA,NA,NA,1.4007901925,NA,NA,NA,NA,NA,NA,NA
"3071","Artiodactyla","Bovidae","Capra","ibex","Capra ibex",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,69333.333,"1",FALSE,FALSE,FALSE,TRUE,FALSE,2,"Eurasia","7969.1666667","7056.6666667",912.5,"2958.9333333",2958.933333,"Capra ibex",0.126,2.588,1.357,0.84484082545,NA,NA,NA,NA,NA,NA,NA
"3072","Artiodactyla","Cervidae","Axis","axis","Axis axis",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,70000,"1",FALSE,FALSE,FALSE,TRUE,FALSE,1,"Eurasia","7592","6679",913,"2849.91",3650,NA,NA,NA,NA,3.6543352515,NA,NA,NA,NA,0.67,2.67,NA
"3073","Rodentia","Caviidae","Neochoerus","pinckneyi","Neochoerus pinckneyi",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,70000,"1",FALSE,TRUE,FALSE,FALSE,FALSE,1,"South.America",NA,NA,NA,NA,NA,"Neochoerus pinckneyi",0.012,2.588,1.3,NA,NA,NA,NA,NA,NA,NA,NA
"3074","Artiodactyla","Bovidae","Addax","nasomaculatus","Addax nasomaculatus",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,70000.316,"1",TRUE,FALSE,FALSE,FALSE,FALSE,1,"Eurasia","9653.0333333","8586.1733333",1066.86,"3556.8502667",2555,NA,NA,NA,NA,3.6038201655,NA,NA,NA,NA,NA,NA,NA
"3075","Artiodactyla","Cervidae","Hippocamelus","bisulcus","Hippocamelus bisulcus",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,70000.316,"1",FALSE,FALSE,TRUE,FALSE,FALSE,2,"Eurasia","7300","6595",705,"2617.55",2617.55,NA,NA,NA,NA,1.1675298925,NA,NA,NA,NA,0.86,NA,NA
"3076","Artiodactyla","Bovidae","Cephalophus","jentinki","Cephalophus jentinki",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,70000.316,"1",TRUE,FALSE,FALSE,FALSE,FALSE,2,"Eurasia","6813.3333333","6405.3333333",408,"2265.5466667",1825,NA,NA,NA,NA,4.3996351215,NA,NA,NA,NA,NA,NA,NA
"3077","Artiodactyla","Suidae","Potamochoerus","porcus","Potamochoerus porcus",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,70000.316,"1",TRUE,FALSE,FALSE,FALSE,FALSE,3,"Eurasia","7543.3333333","6550.6333333",1234.7,"3134.3836667",3134.383667,"Potamochoerus porcus",2.588,7.246,4.917,2.6695400615,NA,NA,NA,NA,NA,NA,NA
"3078","Artiodactyla","Suidae","Phacochoerus","aethiopicus","Phacochoerus aethiopicus",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,71000.27,"1",TRUE,FALSE,FALSE,FALSE,FALSE,3,"Eurasia","6862","6132",730,"2508.28",2508.28,"Phacochoerus aethiopicus",2.588,5.333,3.9605,3.1335894965,NA,NA,NA,NA,1.35,1.27,NA
"3079","Artiodactyla","Bovidae","Kobus","vardonii","Kobus vardonii",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,71500.652,"1",TRUE,FALSE,FALSE,FALSE,FALSE,1,"Eurasia","5785.25","5241.25",544,"2063.9625",2555,NA,NA,NA,NA,1.1034250505,NA,NA,NA,NA,NA,NA,NA
"3080","Diprotodontia","Macropodidae","Sthenurus","andersoni","Sthenurus andersoni",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,72000,"1",FALSE,FALSE,FALSE,FALSE,TRUE,1,"Australia",NA,NA,NA,NA,NA,"Sthenurus andersoni",0.126,5.333,2.7295,7.1591211505,NA,NA,NA,NA,NA,NA,NA
"3081","Artiodactyla","Bovidae","Cephalophus","silvicultor","Cephalophus silvicultor",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,72500.333,"1",TRUE,FALSE,FALSE,FALSE,FALSE,2,"Eurasia","6954.4666667","6589.4666667",365,"2275.9453333",2275.945333,NA,NA,NA,NA,1.294970059,NA,NA,NA,NA,NA,NA,NA
"3082","Artiodactyla","Bovidae","Oreamnos","americanus","Oreamnos americanus",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,72500.333,"1",FALSE,TRUE,FALSE,FALSE,FALSE,2,"Eurasia","7195.3666667","6100.3666667",1095,"2864.1063333",2864.106333,"Oreamnos americanus",0.3,1.8,1.05,1.729020328,NA,NA,NA,NA,18.17,17.04,NA
"3083","Artiodactyla","Bovidae","Nanger","dama","Nanger dama",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,72999.519,"1",TRUE,FALSE,FALSE,FALSE,FALSE,1,"Eurasia","6325.45","6417.555",310.825,"2171.91595",2171.91595,NA,NA,NA,NA,1.224605048,NA,NA,NA,NA,NA,NA,NA
"3084","Artiodactyla","Cervidae","Rucervus","eldii","Rucervus eldii",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,73000,"1",FALSE,FALSE,FALSE,TRUE,FALSE,1,"Eurasia","7214.8333333","6256.7133333",958.12,"2772.5668667",1825,NA,NA,NA,NA,3.7751248265,NA,NA,NA,NA,NA,NA,NA
"3085","Artiodactyla","Bovidae","Ovis","canadensis","Ovis canadensis",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,74644.876,"1",FALSE,TRUE,FALSE,FALSE,FALSE,1,"Eurasia","8346.3333333","8044.8333333",301.5,"2634.5016667",2634.501667,"Ovis canadensis",0.3,2.588,1.444,0.32832901515,NA,NA,NA,NA,18.94,15.96,NA
"3086","Artiodactyla","Tayassuidae","Mylohyus","nasutus","Mylohyus nasutus",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,75000,"1",FALSE,TRUE,FALSE,FALSE,FALSE,1,"Eurasia",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.601215037,NA,NA,NA,NA,NA,NA,NA
"3087","Artiodactyla","Bovidae","Capra","hircus","Capra hircus",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,75000,"1",FALSE,FALSE,FALSE,TRUE,FALSE,2,"Eurasia",NA,NA,NA,NA,NA,"Capra hircus",0.0117,2.588,1.29985,NA,NA,NA,NA,NA,98.3,47.24,NA
"3088","Artiodactyla","Bovidae","Hemitragus","hylocrius","Hemitragus hylocrius",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,75000,"1",FALSE,FALSE,FALSE,TRUE,FALSE,2,"Eurasia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3089","Diprotodontia","Macropodidae","Simosthenurus","orientalis","Simosthenurus orientalis",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,75000,"1",FALSE,FALSE,FALSE,FALSE,TRUE,1,"Australia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3090","Diprotodontia","Macropodidae","Procoptodon","pusio","Procoptodon pusio",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,75000,"1",FALSE,FALSE,FALSE,FALSE,TRUE,1,"Australia",NA,NA,NA,NA,NA,"Procoptodon pusio",0.0117,5.333,2.67235,NA,NA,NA,NA,NA,NA,NA,NA
"3091","Artiodactyla","Bovidae","Oreamnos","harringtoni","Oreamnos harringtoni",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,75000,"1",FALSE,TRUE,FALSE,FALSE,FALSE,2,"Eurasia",NA,NA,NA,NA,NA,"Oreamnos harringtoni",0.3,1.8,1.05,1.729020328,NA,NA,NA,NA,NA,NA,NA
"3092","Carnivora","Ursidae","Ursus","thibetanus","Ursus thibetanus",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,77500,"1",FALSE,FALSE,FALSE,TRUE,FALSE,1,"North.America","13326.555556","12231.555556",1095,"4642.1511112",3650,"Ursus thibetanus",0.781,2.588,1.6845,3.307920251,NA,NA,NA,NA,0.7,0.83,912.49
"3093","Artiodactyla","Bovidae","Tragelaphus","spekii","Tragelaphus spekii",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,77999.173,"1",TRUE,FALSE,FALSE,FALSE,FALSE,2,"Eurasia","7981.3333333","7373.0033333",608.33,"2746.5009667",2746.500967,NA,NA,NA,NA,1.3190899565,NA,NA,NA,NA,NA,NA,NA
"3094","Diprotodontia","Macropodidae","Simosthenurus","maddocki","Simosthenurus maddocki",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,78000,"1",FALSE,FALSE,FALSE,FALSE,TRUE,1,"Australia",NA,NA,NA,NA,NA,"Simosthenurus maddocki",0.126,2.588,1.357,NA,NA,NA,NA,NA,NA,NA,NA
"3095","Artiodactyla","Bovidae","Kobus","kob","Kobus kob",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,78500.062,"1",TRUE,FALSE,FALSE,FALSE,FALSE,1,"Eurasia","7998.3666667","7602.9566667",395.41,"2600.2674333",2600.267433,"Kobus kob",2.588,5.333,3.9605,1.1034250505,NA,NA,NA,NA,99.57,NA,NA
"3096","Artiodactyla","Bovidae","Beatragus","hunteri","Beatragus hunteri",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,80000.002,"1",TRUE,FALSE,FALSE,FALSE,FALSE,1,"Eurasia","5537.05","4624.05",913,"2253.9745",2253.9745,"Beatragus hunteri",0.0117,2.588,1.29985,2.933994865,NA,NA,NA,NA,NA,NA,NA
"3097","Artiodactyla","Bovidae","Tragelaphus","imberbis","Tragelaphus imberbis",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,81575.548,"1",TRUE,FALSE,FALSE,FALSE,FALSE,1,"Eurasia","7012.055556","5896.985556",1115.07,"2825.1958112",2555,"Tragelaphus imberbis",1.806,2.588,2.197,0.69135898405,NA,NA,NA,NA,NA,NA,NA
"3098","Artiodactyla","Suidae","Phacochoerus","africanus","Phacochoerus africanus",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,82500,"1",TRUE,FALSE,FALSE,FALSE,FALSE,2,"Eurasia","6192.8333333","5614.8333333",578,"2206.3016667",2206.301667,"Phacochoerus africanus",0.126,2.588,1.357,3.1144800715,NA,NA,NA,NA,1.55,NA,NA
"3099","Artiodactyla","Cervidae","Rangifer","tarandus","Rangifer tarandus",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,"2",FALSE,TRUE,FALSE,TRUE,FALSE,2,"Eurasia","7555.5","6875.5",680,"2673.895",1825,"Rangifer tarandus",0.781,2.588,1.6845,8.2352650945,NA,NA,NA,NA,2771.22,2599.89,NA
"3100","Artiodactyla","Bovidae","Tragelaphus","angasii","Tragelaphus angasii",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,86600.42,"1",TRUE,FALSE,FALSE,FALSE,FALSE,2,"Eurasia","6144.1666667","5448.3866667",695.78,"2275.8121333",2275.812133,"Tragelaphus angasii",2.588,23.03,12.809,9.0442993565,NA,NA,NA,NA,1.63,NA,NA
"3101","Artiodactyla","Cervidae","Blastocerus","dichotomus","Blastocerus dichotomus",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,86666.249,"1",FALSE,FALSE,TRUE,FALSE,FALSE,2,"Eurasia","7300","6795",505,"2475.55",1825,NA,NA,NA,NA,3.101725427,NA,NA,NA,NA,NA,NA,NA
"3102","Artiodactyla","Bovidae","Capricornis","sumatraensis","Capricornis sumatraensis",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,87500,"1",FALSE,FALSE,FALSE,TRUE,FALSE,2,"Eurasia","7360.8333333","6904.8333333",456,"2458.4016667",2555,"Capricornis sumatraensis",0.126,0.781,0.4535,0.89377451025,NA,NA,NA,NA,NA,NA,NA
"3103","Artiodactyla","Bovidae","Kobus","megaceros","Kobus megaceros",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,87500.392,"1",TRUE,FALSE,FALSE,FALSE,FALSE,2,"Eurasia","7110.2","6380.2",730,"2580.258",2555,NA,NA,NA,NA,1.526900007,NA,NA,NA,NA,NA,NA,NA
"3104","Artiodactyla","Bovidae","Oryx","leucoryx","Oryx leucoryx",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,87700,"1",FALSE,FALSE,FALSE,TRUE,FALSE,2,"Eurasia","7397.3333333","6667.3333333",730,"2663.5266667",2663.526667,NA,NA,NA,NA,1.07056,NA,NA,NA,NA,NA,NA,NA
"3105","Carnivora","Felidae","Miracinonyx","trumani","Miracinonyx trumani",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,88000,"1",FALSE,TRUE,FALSE,FALSE,FALSE,1,"Eurasia",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.912800044,NA,NA,NA,NA,NA,NA,NA
"3106","Artiodactyla","Bovidae","Ovis","nivicola","Ovis nivicola",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,90000,"1",FALSE,FALSE,FALSE,TRUE,FALSE,1,"Eurasia","6082.725","no information",NA,"no information",2631.140556,NA,NA,NA,NA,0.6388305001,NA,NA,NA,NA,NA,NA,NA
"3107","Artiodactyla","Suidae","Sus","barbatus","Sus barbatus",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,96666.667,"1",FALSE,FALSE,FALSE,TRUE,FALSE,2,"Eurasia","5913","5505",408,"2004.45",2555,NA,NA,NA,NA,0.3774579506,NA,NA,NA,NA,NA,NA,NA
"3108","Artiodactyla","Suidae","Potamochoerus","larvatus","Potamochoerus larvatus",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,97500,"1",TRUE,FALSE,FALSE,FALSE,FALSE,3,"Eurasia","5821.75","5273.75",548,"2077.3875",2077.3875,NA,NA,NA,NA,2.6695400615,NA,NA,NA,NA,4.47,NA,NA
"3109","Carnivora","Ursidae","Ursus","americanus","Ursus americanus",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,99949.356,"1",FALSE,TRUE,FALSE,FALSE,FALSE,2,"North.America","11923.333333","10125.713333",1797.62,"4734.0768666",4734.076867,"Ursus americanus",1.8,4.9,3.35,2.802420026,NA,NA,NA,NA,31.25,34.07,483
"3110","Diprotodontia","Vombatidae","Ramsaya","magna","Ramsaya magna",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1e+05,"1",FALSE,FALSE,FALSE,FALSE,TRUE,1,"Australia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3111","Carnivora","Felidae","Panthera","onca","Panthera onca",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1e+05,"2",FALSE,TRUE,TRUE,FALSE,FALSE,1,"Eurasia","9003.3333333","7919.9183333",1284.905,"3581.6813167",3581.681317,"Panthera onca",1.8,4.9,3.35,2.516655179,NA,NA,NA,NA,52.55,57.78,638.75
"3112","Carnivora","Ursidae","Melursus","ursinus","Melursus ursinus",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1e+05,"1",FALSE,FALSE,FALSE,TRUE,FALSE,2,"North.America","13784.833333","12689.833333",1095,"4775.0516666",3650,NA,NA,NA,NA,3.2422297025,NA,NA,NA,NA,7.69,8.15,914.25
"3113","Diprotodontia","Macropodidae","Protemnodon","anak","Protemnodon anak",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1e+05,"1",FALSE,FALSE,FALSE,FALSE,TRUE,1,"Australia",NA,NA,NA,NA,NA,"Protemnodon anak",2.588,5.333,3.9605,1.3333801285,NA,NA,NA,NA,NA,NA,NA
"3114","Diprotodontia","Macropodidae","Protemnodon","brehus","Protemnodon brehus",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1e+05,"1",FALSE,FALSE,FALSE,FALSE,TRUE,1,"Australia",NA,NA,NA,NA,NA,"Protemnodon brehus",0.781,2.588,1.6845,1.409550035,NA,NA,NA,NA,NA,NA,NA
"3115","Diprotodontia","Macropodidae","Sthenurus","oreas","Sthenurus oreas",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1e+05,"1",FALSE,FALSE,FALSE,FALSE,TRUE,1,"Australia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3116","Pilosa","Nothrotheriidae","Nothropus","spp.","Nothropus spp.",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1e+05,"1",FALSE,FALSE,TRUE,FALSE,FALSE,1,"North.America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3117","Diprotodontia","Diprotodontidae","Palorchestes","parvus","Palorchestes parvus",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1e+05,"1",FALSE,FALSE,FALSE,FALSE,TRUE,1,"Australia",NA,NA,NA,NA,NA,"Palorchestes parvus",0.781,2.588,1.6845,NA,NA,NA,NA,NA,NA,NA,NA
"3118","Artiodactyla","Bovidae","Capra","walie","Capra walie",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,100144.02,"1",TRUE,FALSE,FALSE,FALSE,FALSE,2,"Eurasia","5703.125","5277.125",426,"1956.36625",1956.36625,NA,NA,NA,NA,0.64592004455,NA,NA,NA,NA,NA,NA,NA
"3119","Artiodactyla","Bovidae","Damaliscus","pygargus","Damaliscus pygargus",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,102000,"1",TRUE,FALSE,FALSE,FALSE,FALSE,1,"Eurasia","8071.3666667","7067.6166667",1003.75,"3053.3588333",3053.358833,NA,NA,NA,NA,0.69843999055,NA,NA,NA,NA,NA,NA,NA
"3120","Artiodactyla","Cervidae","Rucervus","schomburgki","Rucervus schomburgki",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,107626.42,"1",FALSE,FALSE,FALSE,TRUE,FALSE,1,"Eurasia",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.085720144,NA,NA,NA,NA,NA,NA,NA
"3121","Carnivora","Ursidae","Ailuropoda","melanoleuca","Ailuropoda melanoleuca",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,108400,"1",FALSE,FALSE,FALSE,TRUE,FALSE,1,"North.America","11777.333333","9455.8083333",2504.515,"5246.6994167",5246.699417,"Ailuropoda melanoleuca",0.126,0.781,0.4535,17.2,NA,NA,NA,NA,3.55,3.76,540
"3122","Artiodactyla","Camelidae","Hemiauchenia","macrocephala","Hemiauchenia macrocephala",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,110000,"1",FALSE,TRUE,FALSE,FALSE,FALSE,1,"North.America",NA,NA,NA,NA,NA,"Hemiauchenia macrocephala",1.8,4.9,3.35,3.756320517,NA,NA,NA,NA,NA,NA,NA
"3123","Artiodactyla","Bovidae","Kobus","leche","Kobus leche",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,110749.048,"1",TRUE,FALSE,FALSE,FALSE,FALSE,1,"Eurasia","7611.4666667","6972.7166667",638.75,"2660.8378333",2660.837833,NA,NA,NA,NA,1.526900007,NA,NA,NA,NA,NA,NA,NA
"3124","Peramelemorphia","Thylacoleonidae","Thylacoleo","carnifex","Thylacoleo carnifex",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,115000,"1",FALSE,FALSE,FALSE,FALSE,TRUE,1,"Australia",NA,NA,NA,NA,NA,"Thylacoleo carnifex",2.588,23.03,12.809,26.978757125,NA,NA,NA,NA,NA,NA,NA
"3125","Artiodactyla","Suidae","Sus","scrofa","Sus scrofa",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,117285.714,"1",FALSE,FALSE,FALSE,TRUE,FALSE,2,"Eurasia","8395","8083",312,"2656.07",2656.07,"Sus scrofa",0.781,2.588,1.6845,1.835059663,NA,NA,NA,NA,1.18,5.8,NA
"3126","Diprotodontia","Macropodidae","Simosthenurus","occidentalis","Simosthenurus occidentalis",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,118000,"1",FALSE,FALSE,FALSE,FALSE,TRUE,1,"Australia",NA,NA,NA,NA,NA,"Simosthenurus occidentalis",2.588,5.333,3.9605,4.8837798545,NA,NA,NA,NA,NA,NA,NA
"3127","Cingulata","Dasypodidae","Holmesi","paulacoutoi","Holmesi paulacoutoi",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,125000,"1",FALSE,FALSE,TRUE,FALSE,FALSE,1,"South.America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3128","Artiodactyla","Cervidae","Przewalskium","albirostris","Przewalskium albirostris",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,125000,"1",FALSE,FALSE,FALSE,TRUE,FALSE,1,"Eurasia","6971.5","6317.5",654,"2486.075",2555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3129","Diprotodontia","Macropodidae","Sthenurus","tindalei","Sthenurus tindalei",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,127000,"1",FALSE,FALSE,FALSE,FALSE,TRUE,1,"Australia",NA,NA,NA,NA,NA,"Sthenurus tindalei",2.588,5.333,3.9605,2.32333484,NA,NA,NA,NA,NA,NA,NA
"3130","Artiodactyla","Bovidae","Capra","sibirica","Capra sibirica",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,130000,"1",FALSE,FALSE,FALSE,TRUE,FALSE,2,"Eurasia","8127.3333333","7397.3333333",730,"2875.2266667",2875.226667,NA,NA,NA,NA,2.306985,NA,NA,NA,NA,NA,NA,NA
"3131","Artiodactyla","Camelidae","Lama","glama","Lama glama",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,131250,"1",FALSE,FALSE,TRUE,FALSE,FALSE,2,"North.America",NA,NA,NA,NA,NA,"Lama glama",0.781,2.588,1.6845,NA,NA,NA,NA,NA,NA,NA,NA
"3132","Primates","Hominidae","Gorilla","gorilla","Gorilla gorilla",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,131625.515,"1",TRUE,FALSE,FALSE,FALSE,FALSE,2,"Africa","19965.5","16315.5",3650,"8381.495",8030,NA,NA,NA,NA,2.707169689,NA,NA,NA,NA,4.03,NA,5248.98
"3133","Artiodactyla","Bovidae","Damaliscus","lunatus","Damaliscus lunatus",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,136000.342,"1",TRUE,FALSE,FALSE,FALSE,FALSE,1,"Eurasia","7251.3333333","6338.8333333",912.5,"2750.7616667",2190,NA,NA,NA,NA,1.227555085,NA,NA,NA,NA,NA,NA,NA
"3134","Carnivora","Ursidae","Ursus","arctos","Ursus arctos",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,"3+",TRUE,TRUE,FALSE,TRUE,FALSE,2,"North.America","17033.333333","15573.333333",1460,"5976.2666666",5976.266667,"Ursus arctos",0.781,2.588,1.6845,0.76608094735,NA,NA,NA,NA,310.81,333.82,912.49
"3135","Carnivora","Ursidae","Tremarctos","ornatus","Tremarctos ornatus",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,140000.633,"1",FALSE,FALSE,TRUE,FALSE,FALSE,1,"North.America","13606.388889","11872.388889",1734,"5176.9927778",3650,NA,NA,NA,NA,2.134734902,NA,NA,NA,NA,NA,NA,NA
"3136","Artiodactyla","Cervidae","Rucervus","duvaucelii","Rucervus duvaucelii",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,143000,"1",FALSE,FALSE,FALSE,TRUE,FALSE,1,"Eurasia","8106.65","7011.65",1095,"3128.3785",2920,NA,NA,NA,NA,2.085720144,NA,NA,NA,NA,14.11,20,NA
"3137","Cingulata","Dasypodidae","Eutatus","seguini","Eutatus seguini",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,144400,"1",FALSE,FALSE,TRUE,FALSE,FALSE,1,"South.America",NA,NA,NA,NA,NA,"Eutatus seguini",0.781,1.2,0.9905,16.73829854,NA,NA,NA,NA,NA,NA,NA
"3138","Perissodactyla","Tapiridae","Tapirus","pinchaque","Tapirus pinchaque",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,148949.826,"1",FALSE,FALSE,TRUE,FALSE,FALSE,2,"North.America","10402.5","9216.5",1186,"3858.785",4015,NA,NA,NA,NA,2.949859594,NA,NA,NA,NA,6.38,7.67,NA
"3139","Artiodactyla","Cervidae","Elaphurus","davidianus","Elaphurus davidianus",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,149000,"1",FALSE,FALSE,FALSE,TRUE,FALSE,1,"Eurasia","9271","8085",1186,"3530.65",3530.65,"Elaphurus davidianus",0.0117,0.126,0.06885,6.7218191215,NA,NA,NA,NA,NA,NA,NA
"3140","Pilosa","Nothrotheriidae","Nothrotherium","maquinense","Nothrotherium maquinense",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,150000,"1",FALSE,FALSE,TRUE,FALSE,FALSE,1,"North.America",NA,NA,NA,NA,NA,"Nothrotherium maquinense",0.0117,2.588,1.29985,1.938830013,NA,NA,NA,NA,NA,NA,NA
"3141","Cingulata","Dasypodidae","Pampatherium","humboldtii","Pampatherium humboldtii",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,150000,"1",FALSE,FALSE,TRUE,FALSE,FALSE,1,"South.America",NA,NA,NA,NA,NA,"Pampatherium humboldtii",0.781,2.588,1.6845,NA,NA,NA,NA,NA,NA,NA,NA
